gene_id,max_tpm,Body_vs_Head_FC,Body_vs_Head_padj,Major_vs_Body_FC,Major_vs_Body_padj,Ampullate_vs_Rest_FC,Ampullate_vs_Rest_padj,Tail_vs_Rest_FC,Tail_vs_Rest_padj,Duct_vs_Rest_FC,Duct_vs_Rest_padj,Sac_vs_Rest_FC,Sac_vs_Rest_padj,Body_vs_Head_PC1,Major_vs_Body_PC1,Ampullate_vs_Rest_PC1,Major_part_PC1,Major_part_PC2,MAG_part_Distance_PCA,MajorParts_PCA,Body_vs_Head_PLS1,Major_vs_Body_PLS1,Ampullate_vs_Rest_PLS1,MAG_part_p1,MAG_part_p2,MAG_part_Distance_PLS,MajorParts_PLS
maker-000015F-est_gff_StringTie-gene-23.1,53.547065481017235,0.28754059376775093,0.5671797515147511,5.205637932450572,1.560233279951781e-5,0.38057686709912625,0.8626866775976952,NA,NA,NA,NA,NA,NA,0.0013359209294353483,-0.015026896913211183,-0.0017107775415214001,NA,NA,NA,NA,0.0029850526689279232,0.015227646290801653,0.004993734693196112,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-27.5,79.49915616228947,0.24713867824737668,0.34268599792640736,-0.136011837678286,0.5872915445704597,0.6185869469499684,0.02593818247400331,NA,NA,NA,NA,NA,NA,0.0012291040294439232,-5.032406496502311e-5,-0.006558904584144435,NA,NA,NA,NA,0.005372052354834387,-0.00232744278209457,0.017049793826497645,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-27.6,24.055712055572535,-0.7427090902979422,0.003211432898856316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0030744470504505536,NA,NA,NA,NA,NA,NA,-0.009376816775870418,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-27.8,111.62696901335453,-0.0439191989544396,0.8716030632119063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.856377325808956e-4,NA,NA,NA,NA,NA,NA,-9.832800022055788e-4,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-28.1,21.254141819668472,-0.7634171818620521,0.011647391068458022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0027942202888886084,NA,NA,NA,NA,NA,NA,-0.008597476663415064,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-29.0,36.62964988694732,0.2113837071882489,0.47601118316215385,0.7913422373160547,0.00389747480091995,0.6116579869606922,0.020802062637636308,NA,NA,NA,NA,NA,NA,9.655186695664078e-4,-0.0040700357388492505,-0.007842882495301885,NA,NA,NA,NA,0.004211915771418657,0.010746704313316383,0.019190628310351725,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-3.1,11.325656916703137,0.18112525547252506,0.8707331395002926,1.5607313685523059,0.20061647635216984,-1.4854622194975269,0.2629919616456546,NA,NA,NA,NA,NA,NA,3.631691678372856e-4,-0.0036118669159198773,0.002440363503889463,NA,NA,NA,NA,-1.763809724801517e-5,0.00761992164209819,-0.007216391960852994,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-3.2,47.95100706851493,0.6737778243274148,6.161315249822824e-4,-0.03670956746137408,0.7895861909460836,0.15240975206053048,0.4833916379658383,0.5609758691595909,0.01966630070146271,-0.13186380091247618,0.7619855246897067,-0.49583051051144855,0.08387375903651678,0.0026664818553875356,6.815772538203098e-5,-0.0023992231222326834,-0.005031377915284669,0.001044010476089504,0.00513855248105913,Undefined,0.010235959644452045,-0.0012620127896224194,0.011016641974898883,-0.020941700327424116,0.011486610948351749,0.02388507993879086,Tail
maker-000015F-est_gff_StringTie-gene-30.3,73.53905326879027,1.1455307462030244,2.6114774869877906e-8,-0.3109660028704015,0.3620321914360649,-0.2453323702194043,0.49412292632554106,0.7358924920037437,0.02583078571421547,-0.12574980541403116,0.8369618501483792,-0.7283456988023318,0.051014067750961345,0.004448819977825729,9.670389621758483e-4,0.0018757567614807132,-0.007118820596726939,0.006558841900517986,0.009679670126836662,Undefined,0.011141904521825707,-0.003444452949560869,-0.007896360610725149,-0.023880291059875196,2.369832457036021e-4,0.023881466918158515,Tail
maker-000015F-est_gff_StringTie-gene-30.4,634.460344375177,-2.897349653335941,2.4002152552860204e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.012782140654832564,NA,NA,NA,NA,NA,NA,-0.009799306798986673,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-30.5,97.19619675889545,1.1087924514788106,1.839968509044932e-7,-1.1461751136105713,1.5832322283124035e-6,-0.13579845816117458,0.7178315986092964,1.0240224724227953,5.703066051635351e-5,-0.6086026812252112,0.19078165742450312,-0.6376127149689161,0.11335249210531204,0.004448594295374326,0.0057733705413249466,0.001438488378519895,-0.009469369367790147,0.005690210222335942,0.011047508705496404,Undefined,0.01088702160431922,-0.013584749188410638,-0.006575537487653443,-0.024989808497083838,-0.0053472875150269005,0.025555508456872583,Tail
maker-000015F-est_gff_StringTie-gene-31.2,35.188954878777885,-0.6887299869605329,0.002699054815078382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002903756891153799,NA,NA,NA,NA,NA,NA,-0.009506484803289885,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-31.3,5.3795897872110405,0.06926413862755404,0.8640025305245826,-0.36480714059883257,0.2250055878547647,0.045478815279915805,0.9263123508138622,-0.542547385518417,0.026110887385822307,0.11390893813515744,0.781235973818837,0.3841055288819979,0.19155026013139825,1.3946006129856217e-4,0.0016789652345332944,0.001088864034860495,0.004840620120418795,-0.002347286465373308,0.0053797171766486,Undefined,0.001048378093222547,-0.005992224526518995,0.0019057597390765143,0.024312086206277148,-0.004266481562394706,0.02468360590804564,Undefined
maker-000015F-est_gff_StringTie-gene-31.4,100.24173918623235,-1.0423680833891342,0.3204183461225361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0038242405983391625,NA,NA,NA,NA,NA,NA,-0.004024606463973888,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-31.8,97.30597561187167,-0.263732481910204,0.3998158142744563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.905106873116123e-4,NA,NA,NA,NA,NA,NA,-0.004148983009992799,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-32.1,135.38524872446757,2.9901454250877104,8.952049209244096e-54,-0.8541921082728612,0.004644094593182511,0.5896728840367959,0.020400709952002133,-0.43657411832046505,0.020659983527430495,0.49745173294282263,0.014583272757915038,-0.06806654445521049,0.836387894456016,0.012094924812422267,0.004395833173680998,-0.00647897945156047,0.002532105471481911,-0.0054944356496741936,0.006049824892269139,Undefined,0.011868050166675644,-0.00981173757211729,0.01872190087683381,0.015512538637291335,0.018805985889562508,0.024378350236467616,Duct
maker-000015F-est_gff_StringTie-gene-39.0,10.671501801783503,6.88345312077403,1.7582399914604697e-12,6.222181521872982,7.363488867885826e-5,-1.824406959345721,0.45369753485326664,NA,NA,NA,NA,NA,NA,0.015479126392043015,-0.014801021337176243,-2.1457912233202174e-4,NA,NA,NA,NA,0.011259940309547248,0.014697396303367818,-0.00299053166150148,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-4.3,45.19581118170093,9.58327612379287,2.6167231047349593e-23,5.799635710214279,6.210127041779233e-6,-3.3223586775492535,0.07262084891677167,NA,NA,NA,NA,NA,NA,0.022159596873599013,-0.020233480997582473,0.0028040518550357116,NA,NA,NA,NA,0.011841410858405637,0.015331655645695724,-0.010532505070544563,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-4.4,85.84923125703736,9.66297175957048,7.479839287248446e-19,5.696154733869676,3.342759359030971e-9,-4.101228763510544,0.005684961570498913,NA,NA,NA,NA,NA,NA,0.018419689914040343,-0.015313591980543103,0.004543751715770178,NA,NA,NA,NA,0.011734213208225737,0.015166885366506752,-0.014842500160719401,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-43.0,12.250793670770753,-0.8600165262734049,0.10646864759523067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0031001578885079917,NA,NA,NA,NA,NA,NA,-0.005786510013140183,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-45.2,99.64552396171179,-0.7384313905290183,0.004845004283158183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00313766060029125,NA,NA,NA,NA,NA,NA,-0.009062623630268309,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-46.10,197.1654868533474,-0.10145616671007557,0.7629060321397082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.496320403264687e-4,NA,NA,NA,NA,NA,NA,-0.0015470153177897425,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-46.3,53.586158342346494,-0.08681591217965087,0.8707331395002926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.9277945223630314e-5,NA,NA,NA,NA,NA,NA,3.923620928352475e-4,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-46.4,108.80971105645345,-0.39505942913618963,0.18643214608927475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0014872417355896342,NA,NA,NA,NA,NA,NA,-0.005688322431534536,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-46.6,4.529656335162775,-0.8550743438696133,0.003507545899007798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002901817225632903,NA,NA,NA,NA,NA,NA,-0.009709685565247653,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-46.8,24.921333101099368,-0.9015115634529812,2.2539759097751153e-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003898583478210111,NA,NA,NA,NA,NA,NA,-0.011012592404618415,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-47.2,11.790251970243007,-0.5472660341970501,0.008239613336646131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0022135047826538487,NA,NA,NA,NA,NA,NA,-0.009164546805930858,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-48.1,4.2683166223843605,0.20856694691493421,0.44799646837146406,0.09926929593649751,0.7248692618217815,0.6238007401127115,0.016571421246330684,NA,NA,NA,NA,NA,NA,7.813012388193353e-4,-8.587418935291235e-4,-0.0042536105236805665,NA,NA,NA,NA,0.004697333000433566,0.002103070689962497,0.01754328330609755,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-5.1,77.51665600335396,2.6921382578015183,7.541336231254404e-8,4.606228162548773,1.9175575642175445e-5,0.07291823560098398,0.9707204901899623,NA,NA,NA,NA,NA,NA,0.011643509015903764,-0.021837285384514467,-0.003674778864864622,NA,NA,NA,NA,0.010930538849887966,0.014774271283608911,0.004359117041933684,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-5.4,17.883104022047625,2.7130489523798045,0.001144923423168657,4.521664380809388,6.498868480388159e-5,-0.07660218407041205,0.9701197892671382,NA,NA,NA,NA,NA,NA,0.008838864646449208,-0.012344542756866637,-3.314725045217537e-4,NA,NA,NA,NA,0.009471160935579193,0.014231455867797007,0.004039416357446145,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-50.0,123.15567536554491,4.229267139337635,4.7685073625392876e-15,-1.6673081613093017,0.0030162543499987348,-4.82870951034207,3.1548423919500153e-12,-5.1168275120216125,1.5483059704840424e-5,-1.184463034723889,0.5719701969207152,3.1577486328654114,0.02982397401700292,0.01040433237234337,0.004926205423269922,0.028178932568363464,0.046688952514220373,0.008962252825171498,0.04754135318412192,Sac,0.011581902029827987,-0.008969588237054326,-0.028017700110871978,0.021603741213757792,-0.015046404102286711,0.026327094614490364,Sac
maker-000015F-est_gff_StringTie-gene-52.0,17.82884723753568,-0.5705615600510968,0.0471916812857767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.002129342983034691,NA,NA,NA,NA,NA,NA,-0.0074486322550336844,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-52.2,17.945193698584802,7.732238483136814,6.02604833644993e-13,7.042656155731964,2.601198625155779e-18,-0.12653514277697012,NA,NA,NA,NA,NA,NA,NA,0.011761309934975145,-0.009956802227382933,-2.8559539690913645e-4,NA,NA,NA,NA,0.011666559300296949,0.01565986691733702,0.0034176679091360877,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-54.6,8.050649385508597,-2.5508535353572284,0.04899175723180626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.003438228185611414,NA,NA,NA,NA,NA,NA,-0.008277518623142648,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-54.7,5.832178538308577,-0.783064747659184,0.4537571541189504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0020725727969612075,NA,NA,NA,NA,NA,NA,-0.004408585305760501,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-6.0,13.61261691977135,-0.2724732562387246,0.0479213957529943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001184460083691672,NA,NA,NA,NA,NA,NA,-0.008737633142923546,NA,NA,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-6.1,14.852603025445651,3.3296480158266055,9.490852858013186e-5,6.578320100127,1.0497795648902152e-8,0.34114244931945253,0.8850774728632655,NA,NA,NA,NA,NA,NA,0.009315637296195068,-0.012205489409079779,-0.0022075098006704634,NA,NA,NA,NA,0.009496581671162324,0.014898801898565447,0.007868820103227276,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-6.2,10.760613257693864,0.014993419179540703,0.9269644195837065,-0.023224962608503208,0.8854280253796956,0.4612352415058151,0.004633904980404425,0.08299758939800098,0.7713491753741148,0.43198255072006664,0.09653127909313584,-0.5332534203602418,0.01182195046984162,6.127014817124617e-5,3.033378694613981e-5,-0.003808803616025234,-0.0028158781903391654,-0.004855704828206438,0.005613113161294281,Undefined,5.972001332261215e-4,-0.0011932173492334994,0.019620022290169445,-0.006614484003938068,0.02929154871005773,0.030029089637750212,Tail
maker-000015F-est_gff_StringTie-gene-7.0,96.14406025725776,-1.1948618186671847,NA,4.513871607251525,7.218995762665338e-7,0.3392564869834591,0.8174221786117907,NA,NA,NA,NA,NA,NA,0.0021707978967572127,-0.010375646247913761,0.0015269747804202306,NA,NA,NA,NA,0.002630563940367232,0.011153815772177491,-0.004668800432750281,NA,NA,NA,NA
maker-000015F-est_gff_StringTie-gene-7.1,139.52660467489267,-1.33716463317031,NA,4.7545635332388665,7.743671578497262e-5,1.299354249404166,0.3305094418809939,NA,NA,NA,NA,NA,NA,0.0022116867864220473,-0.011605817209344147,0.0012717925774186104,NA,NA,NA,NA,0.0024424207739948867,0.010083093563883762,-0.0026468827052368686,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-14.5,102.31729285377789,0.44984205041833275,0.05277940354738946,-0.34316444747203084,0.2049648323041954,-0.3273388590307158,0.24179368097598203,0.5997255974571926,0.023976430329516997,-0.6168979063323403,0.06196248911147311,-0.11897447370894203,0.7941764177801378,0.0017042214834894762,0.0012200487522860519,0.004150526740619233,-0.004526535246532994,0.006732026877691591,0.008112318239570456,Undefined,0.00755342017905034,-0.006301867587546066,-0.011907133983662778,-0.01799780210520304,-0.019368306411144332,0.026439594812591696,Tail
maker-000015F-exonerate_protein2genome-gene-14.6,29.11492316599923,-0.41119100650319135,0.31466727898966224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0013863829112145364,NA,NA,NA,NA,NA,NA,-0.0035504688117181374,NA,NA,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-14.7,275.62406610374444,0.6922226540539225,2.966216254222809e-6,-0.377549159870484,0.029436624499694457,-0.1334012095444874,0.7098428116806056,0.7639320687572807,2.0378012773816923e-5,-0.6836378256003987,0.011681814235649611,-0.25708186300863106,0.4778943237540369,0.002954923155455766,0.0016821002375975876,0.001782161911884987,-0.006346049341629722,0.007797252908336359,0.010053332540155968,Undefined,0.010908341434063594,-0.009083070240595632,-0.009697127271538881,-0.024593340368818932,-0.017900791255988147,0.03041826290383855,Tail
maker-000015F-exonerate_protein2genome-gene-14.9,751.627650814075,1.3005519939641161,1.3783057709287718e-8,0.5027396896327178,0.008798539909757973,0.09187524498903357,0.6915442084683388,NA,NA,NA,NA,NA,NA,0.005498376433668148,-0.002849177449468193,-0.0016583326807272359,NA,NA,NA,NA,0.011032021093036146,0.009851249024066052,0.00550263968342829,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-15.0,26.565910448305633,-0.26105734560226046,0.6101406886387852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.671892157618959e-4,NA,NA,NA,NA,NA,NA,-9.41831192678152e-4,NA,NA,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-16.1,1478.742651304896,9.602314848344514,1.56741773743752e-58,6.957224235774784,1.827756081131824e-7,-1.64359586472533,0.3111991002865388,NA,NA,NA,NA,NA,NA,0.03143340121597563,-0.03229087582675732,0.0015893086393202018,NA,NA,NA,NA,0.011915028995846013,0.015475149628507146,-0.004036273816142784,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-17.0,27.048715141675267,-0.7013297952517732,0.01766112951016083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0022667006378143235,NA,NA,NA,NA,NA,NA,-0.008557562087204457,NA,NA,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-18.0,4.410462331484446,-0.4987062008223209,0.4268509076967952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.405034666731469e-4,NA,NA,NA,NA,NA,NA,-0.0038408942067527613,NA,NA,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-20.0,101.56131658555555,-0.4510783491743338,2.579165742633411e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.001889837827309884,NA,NA,NA,NA,NA,NA,-0.010680369998785718,NA,NA,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-20.1,357.2089035991177,-0.5263362524976203,0.04919856916343014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0021163986238451984,NA,NA,NA,NA,NA,NA,-0.007228647275483651,NA,NA,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-22.0,976.1183231604759,11.438729278603263,NA,12.118454814271566,NA,8.100670865368661,9.014956894035435e-6,NA,NA,NA,NA,NA,NA,0.007026502321212082,-0.007057206478458383,-0.01934094108028844,NA,NA,NA,NA,0.004788845675964803,0.006562374378669846,0.016522058233639766,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-30.7,4.487415929498431,0.28246305440247094,0.2551836000794225,1.147912462330832,9.099603930748842e-6,-0.0891316741376127,0.8504139505788804,NA,NA,NA,NA,NA,NA,0.001122673032431021,-0.004383923651022499,0.0020536528301432007,NA,NA,NA,NA,0.005737723103156861,0.013494750017261966,-0.0024102330446672273,NA,NA,NA,NA
maker-000015F-exonerate_protein2genome-gene-30.8,6.0450780465697225,-0.47700875391275144,0.24744634601805535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0013996693945020242,NA,NA,NA,NA,NA,NA,-0.004218098771105857,NA,NA,NA,NA,NA,NA
