geneName,max_tpm,Body_vs_Head_PC1,Body_vs_Head_FC,Major_vs_Body_PC1,Major_vs_Body_FC,Major_part_PCA_PC1,Major_part_PCA_PC2,Major_part_PCA_dist,Major_part_PCA_class,Major_part_PLS_PC1,Major_part_PLS_PC2,Major_part_PLS_dist,Major_part_PLS_class,Tail_vs_Rest_FC,Sac_vs_Rest_FC,Duct_vs_Rest_FC,duct_1,duct_2,duct_3,duct_4,duct_5,sac_1,sac_2,sac_3,sac_4,sac_5,sac_6,tail_1,tail_2,tail_3,tail_4,tail_5,tail_6
LASC018595,4740.707180543551,0.016552756869004568,4.926549881252365,0.026047071867196386,5.1836029004232875,0.09465744177456606,0.03918534274576317,0.10244765672970904,Sac,0.024095745270874533,-0.02387312376831216,0.03391947786473169,Sac,-9.33465532417954,4.460516892333086,-2.3234871282968173,4.43721972706199,12.275675988445972,3.413153573219152,5.8182493119279535,11.775032652763564,13.92972061068794,14.18895495011449,13.650227231557547,14.391323380094457,14.054663320575731,13.99420658887521,3.9899293649679026,4.141008282201213,5.423679071265386,3.4971405971806977,3.9375507817914452,5.894711774687503
LASC018818,12.638443269219035,1.249259457218201e-4,-0.23214841403477077,8.410959564536286e-4,1.1111530168340131,0.013898726988851433,0.0035891692485557933,0.01435467686175505,Sac,0.021684644768643676,-0.016743535124470164,0.02739652874374109,Sac,-2.5951790514006583,2.051953049596666,-0.5598992068292821,4.282939244211654,4.099746272855069,2.852483731948055,3.890166074653546,4.507012377464722,5.058404411947855,4.813652238869934,5.020089001808677,3.723564744497385,5.197043646890001,4.254464833328002,4.116556060427741,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,3.8947813833697458
aael008004_elovl1,1320.6904430804148,0.011499249887857298,2.9625570032678197,0.022331793381578872,4.395962461566468,0.08667192502003805,0.027533098103904693,0.09094005760872564,Sac,0.02530652117696613,-0.021407379404525872,0.03314658213224334,Sac,-8.494124860659918,4.144117145793033,-1.6869369093536393,4.6358500085214365,11.751837590376816,5.4657620993210365,6.287867423544782,12.490432385651989,13.532063831482596,13.449931800487978,13.754220521663722,13.176519700024167,13.775211578802848,13.49694758196339,4.510435044015897,3.9156566705855216,4.559899070019675,3.7568879299007363,5.433295945175606,6.262123956488694
elovl1_7,97.62420156955265,0.00498932550293758,1.709834271452702,0.014374730269582789,3.689740666106064,0.043782473505716006,0.02852599809397019,0.052255502614900896,Sac,0.02123578958197428,-0.030082175962526877,0.036822494073735924,Sac,-4.612814746341897,4.551933074473288,-2.9786775106059555,3.750226443377982,6.301404809227723,4.18646564787804,3.3796440028266588,6.891159434640253,8.742430462194736,8.944032641974513,8.59896212920683,9.49548391625191,9.730623325555756,9.096499898011096,5.243523027684702,3.393013801444154,5.193759353452979,3.7568879299007363,4.515274119430461,4.78913856965504
dhrs7_3,41.56264619713206,0.004791883760898902,1.1389450709061522,0.01417240711959359,3.0744765052284326,0.055202612604196656,0.02938413049612385,0.06253603411907607,Sac,0.02289940756517398,-0.027346635980591304,0.03566821226653949,Sac,-4.812144942951933,4.271117281513997,-2.523529526167749,3.8838131276169094,8.469262146026514,4.980523540431968,5.30195747252287,8.585955550379795,10.494180621370093,10.542167765445532,10.969370484574835,10.737270499362523,10.958588486021863,10.746444458247456,5.898637911391227,5.2356814902749,5.120118612884162,2.852483731948055,4.65661130769897,6.926208166898348
LASC019025,399.63805844714693,0.01041764340785178,3.140152956548294,0.014414795389239716,2.7232173268472546,0.023886320233171002,-0.010342310392287992,0.026029208181041978,Duct,0.027266862887690035,-0.007986599584545173,0.028412454745409543,Sac,-2.5342101330878033,1.513329019180778,0.07463145987769784,10.584453148500558,10.542046029211727,12.170424798985806,9.160141404446017,8.682083574531774,11.453178272329785,12.258390825195738,10.992121668054637,11.364200783643831,11.45932898672329,10.936027630405624,7.708602132856921,9.719734097760215,7.580896424952188,8.504885578331443,8.857728698046659,8.735921907045329
pxd_pxt_2,2716.71740085985,0.03135143319756176,7.8158409015470305,0.0073296577770632565,1.6955043065151314,0.06380196828322009,0.03132367485584886,0.0710764642008025,Sac,0.02228911056794358,-0.024533964161249987,0.03314694325839885,Sac,-3.714830626081846,4.2666319927200265,-3.0761746101755123,8.752105440964279,12.914179018830144,7.30115733260742,10.497698030621141,11.343313578208159,15.41160520635058,15.537005958759508,14.863543765220706,14.636236935801648,15.641149080519948,15.314249786219463,13.156628155454944,5.107384799308268,8.978089683148498,8.089115813728167,7.111020952971847,8.670037533127804
lrmda_vnn1,1629.3872329512665,0.012910247995059437,3.155934009662847,0.015989309977960782,3.4234340571346005,0.07607873876818695,0.038290754972479246,0.08517133560606219,Sac,0.02342939610125807,-0.02672036701046457,0.0355375099696584,Sac,-6.442779165579476,4.846826981198893,-2.8776494637865127,6.057657508157046,11.763535347179742,5.502318952936388,6.979192458923,11.830605338147855,15.230720003127319,13.649088115227931,13.783191668382363,13.470148170748267,14.815355372776176,14.439093730186562,9.232842048891635,6.0883923880350155,6.120782576399397,5.358683305420617,5.192515666283691,6.795444637033419
spz3_2,966.8801456346531,0.006778244657608876,1.7473312560571799,0.01713700751492479,3.8590149680560724,0.07494537504163698,0.03616750536336889,0.08321597012798049,Sac,0.023383092291559614,-0.02654624543778497,0.03537615230573718,Sac,-8.258682375312612,5.486996392136504,-3.4193971878748175,3.750226443377982,9.481818206729889,2.852483731948055,4.817436012945209,6.940525730329514,12.785449050799697,10.417802959022803,11.422756368105384,10.070870851379153,12.053117091640479,12.233383985320854,3.9899293649679026,3.393013801444154,3.5549998992994243,2.852483731948055,2.852483731948055,5.462675461738967
LASC019529,137.44940864519276,0.024596590183435667,7.668342132667043,0.008937286815200635,1.6306324917948432,0.01707307595411866,0.030654861651529756,0.035088608769934644,Sac,0.005621710668061435,-0.0322505573495466,0.03273686118417265,Sac,-1.1611553673059831,1.6939591991701433,-1.0699810488743464,9.444840435459493,10.064011208346082,5.1312877807364945,9.446898365973821,10.673345198354358,11.61047845549082,11.088706123792083,11.302354915169643,11.323020065489345,11.328065831892852,11.444614503602246,9.704767659018868,9.1294353522506,9.782564252609774,10.10444480506653,9.480673429063275,9.656350241880002
sec14l2_21,98.32911730100136,0.012371901038916907,4.723423078474151,0.02022143348365188,3.93144882846101,0.019879299305117584,0.05979341817518088,0.06301142275758023,Sac,0.0014045977711948851,-0.03995800029854213,0.03998267978459096,Sac,-1.033371728694876,2.353083451976387,-2.874868100704963,4.43721972706199,9.536150921327911,3.9539461487859104,5.91613014936554,8.064736392553005,11.106462793993307,11.201751534303607,11.373841288373608,11.19915178868653,11.105249919846095,11.345883884725724,8.620755534802713,9.811530347772077,8.940108492057949,9.683486903602086,9.952212784084782,9.166589979238095
orct_15,70.8661992134617,0.004658015317006236,1.0706030724680977,3.412234298139155e-4,0.20400581101175544,0.021021701489840103,0.013929797366645657,0.025218072650457526,Sac,0.01969802155985864,-0.026959285830333586,0.03338884762692899,Sac,-1.4450643774332381,1.7186432359369552,-0.821995038288168,7.9774046738233615,10.027429814336191,6.972632702908781,8.536008197244263,8.461443858708364,10.335465900909426,9.984291857534336,10.098418773828998,10.347218584352408,10.040399600837809,10.362520015353564,9.09620815812425,7.763587132952287,7.8005000340082224,7.559576707760547,7.1979501331317595,9.16823644152411
galnt2,11.387522939908177,0.00205220750962056,0.5823933442281151,3.197784553440043e-4,0.06795644842216066,0.02022415414803046,0.012511250744485074,0.023781249046142972,Sac,0.020900911064446578,-0.030192331416313008,0.03672090630249187,Sac,-2.205981903340304,2.6577451732687316,-1.6675166925263567,4.573247982416539,4.8016208471871344,4.681892609790487,4.291435247046619,5.78817828799507,6.994265106183027,6.480657879381248,6.449409023237914,6.916027762859041,7.307821398870314,6.736921627339763,4.868032652155458,4.805607326972464,5.193759353452979,3.9516002637980114,3.9375507817914452,4.860566921397741
spa,51146.94898003859,0.026132897593436934,6.120295054705984,0.023268212592709864,4.456501473468636,0.11046311298121342,0.04817704399746796,0.12051193674418433,Sac,0.023895032002937924,-0.024695821470391514,0.0343635875967408,Sac,-9.370010225014251,5.030555438438148,-3.3022826226635282,8.927829853471668,17.18453334032148,6.457130950915108,10.661258221634386,15.745650741262642,19.832951750527624,19.97066222010786,19.294914049308428,19.450476048708946,19.542243826522167,19.589893877461932,8.47499101176906,8.041702907652292,9.189257833495478,6.3958334923683395,6.867411154188807,11.485418146273974
LASC020242,1353.366927593991,0.015676978072539233,5.42302882149387,0.025360518987356195,5.18201971746593,0.09273858601325964,0.03406390913523342,0.09879673699729255,Sac,0.024553740122284447,-0.02263108094067338,0.03339239402223194,Sac,-8.872042922076195,4.270141739154955,-2.0664501363521435,4.507196615278455,11.429548003334844,3.413153573219152,5.657203844553504,11.798805926149464,13.406636191764083,13.097319997309949,13.184857592553485,13.355034693849959,13.495013310974189,13.643105556172555,3.8436445289936985,3.6125664126102826,4.823911399697032,2.852483731948055,2.852483731948055,6.185426408271415
hsd17b6_hsd17b2,365.63256193661186,0.01438162974227675,4.843662129093214,0.022160533007903514,4.476484601621818,0.08306183997361936,0.033768452332492954,0.0896636918308353,Sac,0.0242386763839693,-0.0234160922080182,0.03370202971841906,Sac,-8.365850484263454,3.891447138404467,-1.7784797734867674,4.282939244211654,10.970062162352654,4.076995516845799,4.110697025157549,11.520423892958636,12.05016915160233,13.151625657231769,13.090292926911713,12.39894739534289,12.944249142385699,12.37000655402011,4.229103686063919,3.9156566705855216,4.823911399697032,3.9516002637980114,3.628562935831896,5.759166482952814
Spidroin3,531.7401662284127,0.022364821716270536,6.88609282735767,0.018729018039833727,3.5888622959317633,0.08670328460178924,0.04984518783807932,0.10001001105565518,Sac,0.022367354579166738,-0.0282524636552596,0.03603470901036854,Sac,-8.33921137044559,6.299401462582938,-4.275652143298034,4.507196615278455,9.387369080849416,3.413153573219152,4.968337281280307,10.731896880791016,14.287871424530787,15.082447792455019,14.330005854071864,12.084548061461797,13.711370075186869,14.063310446042912,4.868032652155458,4.237203113599633,3.8366426956156743,4.994090757951006,4.1670118691219065,7.227964135704106
slc18b1_4,15.258779565287677,0.003295249531918561,0.9125594039269183,0.003992333610394711,0.8537213742108425,0.01180057851745107,0.005495512582058648,0.01301746180659243,Sac,0.015542967110681673,-0.014035770379470128,0.020942461095796342,Sac,-0.7713688710155012,0.9122420220483175,-0.31329382539014816,6.905753877940816,7.88047327665793,6.0348709309855675,6.9104497497941955,7.529275194929594,7.6230885900624035,7.395324398917088,8.549459033895458,7.079839893978959,8.12542811212559,8.003070922623067,6.36372291405261,6.234540482330207,6.892465375823715,7.570762535108422,5.357701501777733,7.689520763354775
rpn2,209.33762748633785,5.149327241514505e-4,0.08029711692677931,0.003317337790726401,0.6561530339697712,0.016236532194107228,-0.00328997137932015,0.016566499007546108,Duct,0.027838083209425664,-0.012064577965123096,0.030339955805034406,Sac,-1.49190388564862,1.171411846403673,-0.055366107325214874,10.073075639484797,10.042348496147783,11.206966013147206,9.685990989623503,10.802489162577945,11.129683495467942,11.648714789288908,10.813678601360493,11.106890221646509,11.232705264798875,10.790016490975775,10.059767840200186,9.788286489062646,8.822552860824116,8.298560794788608,9.548243399009097,9.251361466892035
tox3_tox4,196.37148774802807,0.0034261590665474297,0.8373733569897528,0.010889357709500563,2.0884937044704914,0.030421714577770306,-0.010451662816950187,0.0321670324010553,Duct,0.030439998511126075,-0.006978861372687721,0.03122976169323984,Sac,-3.129054728073785,1.8856059096091324,-0.15118293147612216,10.947939141157937,10.978755724880399,11.65383300860319,9.69789750652387,10.835834607643198,12.23036870623732,12.325727738398308,12.064468124815036,11.48204017906509,11.768082691006361,11.784999257709506,8.029153265367082,8.520289553828924,8.325634810818343,8.92184350864773,8.710627888658113,8.419312658683976
elovl7_10,1189.5486042293962,0.014117491475195736,4.476513525915789,0.021032065052151182,4.559744256989146,0.09240299809837231,0.040903808209517833,0.10105164809941902,Sac,0.024633826138211534,-0.02585730623705904,0.035713102302161966,Sac,-10.284894782709793,5.299717271936942,-3.367167600272878,3.376316509051715,11.131827696244061,3.413153573219152,4.817436012945209,8.246264941060545,13.201054595055574,13.751635753499839,13.589742017156409,13.302650111303203,13.401580640219999,12.64828785512361,3.8436445289936985,3.393013801444154,3.7087876029577176,3.4971405971806977,2.852483731948055,4.992466343227151
elovl7_6,254.84265775274233,0.0033033755965674034,2.506684815567953,0.012366676537262644,4.650467271485219,0.052350691459953864,0.010332234995890643,0.05336056574236816,Sac,0.023890514904768602,-0.014331127002214188,0.027859251669213287,Sac,-9.114393901433031,2.751622777383021,1.431054038312635,3.376316509051715,8.440390021331458,2.852483731948055,4.204922652773645,10.546322975039295,7.831884779083514,9.215792365779114,8.17404728194176,7.660749771194209,7.718205395209948,7.4882670613853914,2.852483731948055,2.852483731948055,3.5549998992994243,3.4971405971806977,2.852483731948055,2.852483731948055
elovl7_3,249.04027250886537,0.012403213351884325,5.448518649301732,0.022254737920403448,4.820905076516536,0.08293389462045404,0.03297543441692334,0.0892491465051705,Sac,0.024436863928987102,-0.023364319495863105,0.03380904825913619,Sac,-9.310389420881195,4.165322661127112,-2.042623216242583,3.5893360749775374,9.989896573026565,2.852483731948055,5.30195747252287,10.641826268717885,11.484908900005378,12.15197813838617,12.197670326879539,12.371870665026254,12.454110897404188,11.494983388199463,3.666915431336168,3.393013801444154,4.21969905591497,2.852483731948055,2.852483731948055,4.673739839486007
clvs1,45.0477509563223,0.004547481793503428,5.36726271353556,0.009837317668066982,3.9788053821740776,0.03795678170924631,0.012967801866001907,0.04011086091022303,Sac,0.023261366174018232,-0.02113004374196629,0.03142562497101957,Sac,-8.867481894618061,4.509190643394585,-2.3912640807339796,2.852483731948055,5.411843628254915,3.413153573219152,4.204922652773645,5.78817828799507,6.59541385775743,5.542555938562419,7.383168669271608,5.365407272165132,9.0372914100706,7.671138529609008,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055
slc7a14,155.35589880383233,0.009245537674216937,2.3249003688043532,0.0048576234349179065,0.8833469057346329,0.02280367787368152,0.030549425008950016,0.038121845350718435,Sac,0.011749643796449603,-0.03352324644009524,0.035522699520543266,Sac,-1.1394942932443126,2.0098777252703197,-1.6897845023010427,6.85848143797882,8.992968415738812,4.5389754198828856,7.097248997386375,8.26570560859594,10.461086526048533,10.047671097336016,9.851542737558956,8.979183779725044,10.027374774450008,10.352091987159671,9.868750072652697,7.881352868677619,7.005015577520671,7.36764967670334,6.1159451488358,8.362899768029653
LASC021204,85.7121691412551,4.974755729553528e-4,-0.013442847534185412,0.008536168789080424,1.7450986785970461,0.0150558722649393,0.019920076992325772,0.024969756847802,Sac,0.010831085414263092,-0.03425849743070466,0.03592989086346715,Sac,-1.156216204640245,1.9434115421793674,-1.5285512649433317,8.904828148522139,8.878289611891853,6.997870411393812,8.613505165067314,8.62517917367054,10.68720065103832,9.694755922027948,10.883362608507205,10.942864366486175,10.854583969519918,10.571717309498831,8.093030030959005,8.767902852704557,8.945230821296029,9.37165667546582,8.658059038366433,9.254464854439528
svop_4,51.293291503933794,0.012926358868931,6.210507487648804,0.014146384587334231,3.189867856200122,0.010796705376682217,0.01610519961101399,0.019389334735918196,Sac,0.006912585020925027,-0.02453636236271281,0.025491506618202597,Sac,-0.3911102501006255,1.1613574151460078,-1.1637142353294645,6.9515157859156895,8.144158309032163,7.642106690957382,6.305911952354084,8.894951728463436,9.070600442173085,7.975348807882815,10.026768425097393,9.074272878646946,9.795442792314116,9.348129772798503,6.444816409891748,8.913146324915667,7.127552904553335,9.428025692722493,7.887994180190435,8.952061059919291
cyp4v2_22,114.26114242491826,0.010826443603234547,6.609849505320267,0.016314924286606795,3.9236825207497703,0.061649755947689074,0.035545594611931935,0.07116306418870276,Sac,0.02214504150013652,-0.028062918846756435,0.03574815068283122,Sac,-6.370395989259607,4.308560224226922,-2.10204422122163,2.852483731948055,7.892156779817692,2.852483731948055,3.3796440028266588,8.744763353028443,10.372646345618518,9.903030611311102,10.178934134959553,9.896974174793108,10.108461753267788,10.136781399949152,3.9899293649679026,5.59214454953015,2.852483731948055,2.852483731948055,3.628562935831896,4.04788081198129
LASC021530,14.611676660140077,0.0027163521969629234,4.019562513514896,0.001961873032747043,1.7939731318700691,0.01795096038004965,0.0043141160631860066,0.018462084821946622,Sac,0.018734893929887274,-0.012284190219508048,0.022403070769722266,Sac,-6.173460051392114,0.7182042362288521,1.4071398671419322,2.852483731948055,4.222651704347786,2.852483731948055,2.852483731948055,6.552738988358289,4.234919480138581,4.873169161537234,3.532445580416991,3.723564744497385,5.46002600893353,5.038898182404673,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055
vkorc1_vkorc1l1,70.53404993839628,1.9133792017141603e-4,0.02343613968483412,0.005165713627912219,1.3320351833029795,0.012752088169833998,-0.0038308167256478915,0.013315063254702315,Duct,0.02659140527915397,-0.0071396365695524456,0.027533202593696002,Sac,-1.329243755825583,0.9202633686619237,0.12924608851141195,6.254296054791084,7.576871668154469,7.228468696289838,6.775152587656703,6.534437136057304,7.296561338731395,7.1349667275096325,7.347350681337708,8.087888990828324,7.218762556130909,6.570083534568976,6.01010111975723,6.963585317016696,5.042136422824997,5.509605874497624,5.816002845321557,6.104330457996779
tpcn1,30.51731768167125,0.0022331934624791605,0.575349505246785,0.008300363062161389,1.5878416189404125,0.01193557690202448,0.016254123993423544,0.020165677344878032,Sac,0.012826105003534186,-0.03616117193172516,0.0383684678484491,Sac,-0.8496462563387491,1.7295426748183595,-1.5591822679282803,7.782822674913548,8.844635095910146,8.761801051154475,8.146627495988353,7.742660703024158,10.244793114584414,10.334717672345205,10.548362897611739,10.280575546217849,10.825722815117244,10.005423612438227,8.83755791380769,8.698335580836,8.791603006517416,9.047115890145397,9.044828980458815,9.231025028266826
sult1c2_6,142.6135949122112,0.01451505416548113,5.387228054213519,0.020665146985710127,4.198839634032753,0.039517770477480695,0.06324533704219068,0.07457631555052274,Sac,0.010646629754529513,-0.03876292657144128,0.04019844775004355,Sac,-3.116685471000713,4.079157130291672,-3.3717995021661644,4.103136638389642,9.66421893368093,2.852483731948055,4.919981643690812,7.443987439808025,12.0950151373187,12.251185523537943,11.28639587380017,11.872930325463999,12.193458718766388,11.43695999050716,7.962311991462448,8.317112956447607,6.243425570239948,8.908696305394203,7.821213410431801,7.870475785690883
nrf-6_27,162.04804506436713,0.015026946898823623,6.726617274863423,0.018742188301426314,4.27225465574989,0.08098955521193614,0.031555296161441836,0.08691976052235509,Sac,0.02485851282197267,-0.024519457674128303,0.034916320887996614,Sac,-9.139817975684412,4.713729281603753,-2.5994896553247586,3.999782317845286,9.215273267113814,4.18646564787804,4.006782385136005,10.358730047322357,12.544350425019465,12.502737322854875,11.36269256580327,11.201924690552703,12.710122610811219,12.022711395350651,3.666915431336168,3.6125664126102826,3.7087876029577176,2.852483731948055,3.628562935831896,4.960733348478724
hsd17b2_5,101.25253596044364,0.00387950979111848,5.820370598073334,0.009738426004121859,4.2272038515459975,0.030750512919249295,0.0160134734969081,0.034670237643158665,Sac,0.01975746162298201,-0.02437254966498155,0.03137480624570611,Sac,-6.441405762470769,7.091864308874272,-2.4046334579322615,2.852483731948055,4.433066842110707,2.852483731948055,3.593967321869612,3.758132193533153,5.736870444072812,5.432715438622916,5.385321048500179,9.962541285000613,5.610811823668187,5.825747002327088,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055
LASC022112,233.6421108710045,2.51462414492679e-4,0.5341121255294422,0.003882156198211677,-0.11173535458612106,0.031510356778731194,0.023473279622286,0.03929246035245131,Sac,0.018293735779029374,-0.031384937110691964,0.03632733194435051,Sac,-6.103258549570916,6.851553168604606,-5.802314932583574,3.376316509051715,3.454553066039903,2.852483731948055,2.852483731948055,3.9174016522692843,8.086560093469345,6.551054264347257,3.532445580416991,7.93616316924265,7.820008086977919,6.708001264374159,4.116556060427741,3.393013801444154,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055
LASC022161,10.433882977051919,0.003177891791097687,3.8221807669526444,0.005143878840835037,3.227470217879704,0.018382818905504677,0.012720432701937859,0.0223548079624297,Sac,0.016955407601865497,-0.027416187983674973,0.03223558919116575,Sac,-5.361200422692347,6.142208631777538,-5.092954670865533,3.376316509051715,3.2797439791113145,2.852483731948055,2.852483731948055,3.2628007324006765,5.190841103341377,4.288489439666205,5.870264617275505,3.723564744497385,5.290510283307958,6.586082560163575,3.666915431336168,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055,2.852483731948055
spop_41,105.53173125171742,0.0015629584041575604,1.4036280662224099,0.010225723723162671,4.757590108612796,0.02172319653703873,0.026343216119444696,0.034144725848988484,Sac,0.012166442922395194,-0.030155346932600108,0.03251718441085229,Sac,-1.7190730263361893,2.8395434931821644,-2.651978351664231,2.852483731948055,5.8308494063407785,2.852483731948055,2.852483731948055,3.558505024426722,6.21035151817255,5.182170405489228,7.885617125756481,6.641906104902595,6.613324525997583,6.911867800093612,3.8436445289936985,5.9498136915723805,2.852483731948055,5.918920823182973,2.852483731948055,4.04788081198129
rpl21,4166.632166762424,0.004927915924187162,1.1796737648995048,0.00449756402166228,0.9058593734612773,-0.015783126027357465,0.011449210765328613,0.01949849979727582,Tail,-0.030852533216440846,-0.002923111320896708,0.03099069837331744,Tail,1.5642965851579855,-1.1331619225813596,-0.8902984190169495,12.65981413975862,11.414112857977816,11.622333473440747,12.833554321060795,12.817320470305775,12.016040565402879,11.639211791465346,12.232629030342311,11.830915023360916,12.536282470917463,12.860576354401697,13.144817646738788,13.599072394446415,13.744788070356645,14.121367298378061,14.399383295506027,13.929102158834883
eprs,130.59000686902462,0.0037164082108044182,0.9156363606248499,0.004407701039348015,0.8757332941093979,-0.01437853376205997,0.013981899641280281,0.02005581588281893,Tail,-0.029150760136679596,-0.01043856916291313,0.030963374213983028,Tail,1.5569388064042784,-0.94011298878901,-1.1019336442297036,10.486204698043213,8.838613661497027,9.171424782045817,10.601848516240869,9.97868025720378,9.908217635850768,10.40605409094545,9.960867393926197,10.148818255192946,10.1466050270383,10.29516579345841,10.656843598398245,11.44400304740998,11.643624127120574,11.475330841121409,12.387503424807829,11.589525323097876
LASC003517,7742.9413337533,0.008680978500951836,2.035851610491901,0.006654610571245087,1.2527023763616734,-0.020582003139289144,0.026839499415479657,0.03382273764938671,Tail,-0.026237734772671505,-0.016549413786125473,0.031020990033612004,Tail,2.0938070520265906,-1.3718188960935838,-1.5262653320783783,11.944432300824673,8.41632951190747,9.071278318391737,12.558357909492331,11.381663172035402,11.707588010761757,11.578225497034664,10.900732652278634,11.151178253196997,11.57405160488075,12.28027532563194,13.06311060431,14.802561419919892,13.109606548238174,12.869209505996317,13.452663855960694,13.2680424677652
sars,342.3742643843809,0.008113012171812876,1.9523617510634137,0.005072288609167802,0.9672687497298943,-0.009160693857533854,0.01990222538846796,0.021909287696427672,Tail,-0.023827824420306388,-0.01875801024017418,0.030325371634580656,Tail,1.3288427780708438,-0.5452175037357863,-1.2409537215653301,9.592480737392375,8.937707865436789,8.447046678769661,9.781799851992275,10.805337093808374,10.008977562398867,10.564536287140443,10.613020457691116,9.808042555914604,10.319515505343366,10.496909411741191,10.489050899073321,10.51349543188557,11.5865916222383,11.816472666866197,12.102950482382214,11.199352205452648
tdpoz4_31,291.0362188374902,0.006198985578239875,1.9252217121041906,0.005176361030671749,1.1025079816598735,-0.014463240104426277,0.012905630822461446,0.019384030056826457,Tail,-0.023462133721301518,-0.006940894944276656,0.02446727899427558,Tail,1.245337110445383,-0.6329745077465272,-0.9644468940013,9.354365388854022,7.461291880125539,6.645052556214788,8.332764179049297,7.827378558850165,10.119156619369608,6.601660127104276,7.99603580739644,7.634683183878831,7.470915312904608,8.358552772813486,10.374281273055896,9.118825297408467,9.297353223246743,9.628421868346571,9.62457648010634,8.9953715430326
LASC007478,75.8932746484765,0.0010077530886990482,0.4616686021778657,1.0498087986580557e-4,0.13966302553534765,3.409990685482485e-4,0.01620637603472209,0.016209963125916275,Sac,-0.009230806845758393,-0.0337873664053191,0.035025618104909804,Tail,0.4932068418436438,0.7322375560239271,-1.9369426801235585,4.43721972706199,4.099746272855069,2.852483731948055,3.890166074653546,4.052677669084214,5.148149301688304,5.1354576400171705,5.057765927198407,4.700945973477351,5.499302864044893,4.503336973883743,4.590806538196811,4.483541143387021,4.724964669288346,5.410869139812758,5.277641495223896,5.083282654539352
nifk,1080.3685818747783,0.002345788392021248,0.5301941912030107,0.006264875370643804,1.3583374474282466,-0.00897099901413733,-0.009575487919888015,0.013121310613485768,Duct,-0.015266327660549103,0.034190714976753196,0.03744416844931694,Tail,0.35052255561381984,-1.048968343263092,0.5642576109168171,11.60379222392435,11.561805629355915,11.608620247841728,11.179018323760088,10.69398163285601,9.789926702849563,9.633599216582,10.490537833122827,10.624396698847816,10.202717420217468,10.463929463689402,11.087327814084587,11.204157484478449,11.485635983082547,11.20571727709178,11.369366318406948,10.845261081787173
nupr1,15828.428819013432,0.005589255754380196,1.3699297475664778,0.010891838162383599,2.2323385877686928,-0.019018587165902014,0.03048267784161836,0.03592910110457683,Tail,-0.02496880059413546,-0.021427144506652007,0.032902333121203525,Tail,2.2658480379811,-1.2024520815130748,-2.1763787165664072,10.928117208785707,8.292546784649117,8.598675234006954,11.419861079409426,10.172019600344278,10.918118731335488,11.163185168941693,10.077840368307868,11.423848331538425,11.454471788711674,11.934602039959595,13.084269760424537,14.432240883702168,12.680076185302985,11.63416572344205,13.16589381307045,12.519999175226713
spop_45,85.5733947901758,0.00477473154103517,1.2468006500607578,0.008419463775065559,1.6932800682243299,-0.004101907412488524,0.02869147638893682,0.02898320999816182,Tail,-0.017258405990582492,-0.03194364846941192,0.03630770241798751,Tail,0.9676669584177073,-0.006487478103679277,-1.4490370235767278,6.45908591629305,6.616813216403875,4.980523540431968,7.001392939819456,8.482957049966899,8.474475793568828,7.98802369652144,7.99603580739644,8.737572540130223,8.017516178511935,7.819965833238109,8.567805855854544,9.147817174340616,8.724659970414855,8.638324592160203,8.673275304081873,8.610719289538094
ankk1_2,74.57630961951341,0.004911318536989955,1.0887620532315865,6.965021726016485e-4,0.0894006651199302,0.0036920592664016197,0.016043118506087427,0.016462471048630183,Sac,-0.001540874968736512,-0.028636448774912303,0.028677874644182665,Tail,-0.33288907832995185,0.7865056335859127,-0.621862716755341,9.617451803388958,7.492350025718944,6.38214285085366,9.490579858416286,8.933651461869017,10.172521526712924,10.49081137437663,8.784225423923035,9.44394076294038,9.69605904983922,8.965789997698257,9.307397902173859,9.365387376056177,9.060647696435709,8.550751376495873,8.851053925760839,9.026567841052618
spop_13,29.977864588606042,8.309351588822051e-4,0.4287491600899183,0.00362822186593722,1.9945080559081743,-0.009401193714006129,0.024086359760581075,0.025856047063780026,Tail,-0.017953338579102838,-0.025570980179883122,0.03124415774982385,Tail,2.231187099485397,-0.633437602354443,-4.2175568005005815,4.196868165221571,3.2797439791113145,2.852483731948055,2.852483731948055,3.4308367954228,6.039588491652262,4.751193512485984,3.8055925760746034,3.5672390027324683,4.424958978281559,4.989395167385533,6.697012133176507,6.599824874433096,4.9156813719154435,4.373329524286915,5.277641495223896,6.018288417606889
LASC012933,34.427570415005974,6.54125296779326e-4,0.14738200960467643,0.0059130185536254804,2.4263510813825344,-0.007826138884672386,0.026478276310685427,0.027610642263938487,Tail,-0.012763454951402492,-0.026284379841796303,0.02921941830297634,Tail,2.1690413361595033,-0.6287665687878193,-3.7715509615451928,4.103136638389642,2.852483731948055,3.413153573219152,4.291435247046619,4.171518286112984,6.516598884561657,5.676570890274093,4.388371661060004,4.901496410547772,5.096534921805876,5.1771196933653965,7.338408288632394,7.589893417115875,2.852483731948055,4.845979027929072,6.668294791982191,6.50197901536068
