geneName,Part,relativeIntensity,gland
ube2v2,Gland,2.982676861458486e-4,Minor
ubxn1_ubxn1-a,Gland,1.0657813509969559e-4,Minor
uchl3_3;uchl3,Gland,3.5510233293815116e-4,Minor
ugp2_2,Gland,1.737178790161491e-4,Minor
unc-94,Gland,1.9532924507576627e-4,Minor
uqcrb,Gland,2.042564861749603e-4,Minor
uqcrc1,Gland,4.576881144757274e-4,Minor
uqcrc2,Gland,3.5413268595193724e-4,Minor
uqcrfs1,Gland,3.3699858581308676e-4,Minor
uqcrh,Gland,1.6743402270648158e-4,Minor
uqcrq,Gland,1.1579550861709965e-4,Minor
uso1,Gland,1.6219678486029368e-4,Minor
usp14,Gland,1.0279419483414729e-4,Minor
usp5,Gland,1.9753158377745872e-4,Minor
vapa,Gland,1.7398603778878547e-4,Minor
vat1l,Gland,1.0179991014278852e-4,Minor
vat1l_2,Gland,2.1209544635176721e-4,Minor
vdac2,Gland,0.0016189898131416982,Minor
vdac2_2,Gland,3.852996252012795e-4,Minor
vha14,Gland,2.3751272221580165e-4,Minor
vha26,Gland,6.735223403750721e-4,Minor
vha36-1,Gland,1.8066788531390256e-4,Minor
vha55,Gland,9.034981027835522e-4,Minor
vhaa,Gland,0.0010436578851820612,Minor
vhaac39-1,Gland,2.9282254100130493e-4,Minor
vhasfd,Gland,1.669348536835954e-4,Minor
vinc,Gland,5.015213608236986e-4,Minor
vit-6_vg,Dope,0.002363107515207777,Minor
vps35,Gland,1.3565923277086123e-4,Minor
wdr61,Gland,1.0029178718737902e-4,Minor
wos2,Gland,2.633371628590344e-4,Minor
x975_2,Dope,2.3880699135054605e-4,Minor
x975_2,Gland,4.253326050175487e-4,Minor
xirp2,Gland,2.481965642892423e-4,Minor
xync,Gland,3.958690018566945e-4,Minor
yars,Gland,2.2874054194812807e-4,Minor
ybx1,Gland,4.0884913420125593e-4,Minor
ywhae,Gland,0.00312849022422292,Minor
ywhae_2,Gland,4.824615046344901e-4,Minor
ywrd_5;ywrd_7;ywrd_6;ywrd_3;ywrd_2,Gland,0.0014299603033534453,Minor
zan_srfbp1,Gland,4.891479806989569e-4,Minor
zip,Gland,0.0017302020973245784,Minor
zk1073.1_2,Gland,5.414148733643258e-4,Minor
znf346,Gland,1.484031902779755e-4,Minor
128up,Gland,2.1307804070829704e-4,Major
14-3-3zeta_ywhab,Dope,0.0036559682683603087,Major
14-3-3zeta_ywhab,Gland,0.005107817386523883,Major
AcSp1b,Silk,0.0035443461034135944,Major
AcSp1c,Silk,0.004885847839770422,Major
AcSpa,Silk,0.0012305532125266845,Major
AgSp1,Dope,3.389859161204206e-4,Major
AgSp2b,Dope,2.1089000825627222e-4,Major
CON__P00761,Dope,0.022539587523094224,Major
CON__P00761,Gland,0.012735020404204583,Major
CON__P00761,Silk,0.08829614853841411,Major
CON__P02533;CON__P19001;CON__Q61782,Dope,2.52684112441792e-4,Major
CON__P02533;CON__P19001;CON__Q61782,Gland,1.1035068709907471e-4,Major
CON__P02533;CON__P19001;CON__Q61782,Silk,6.417239477712526e-4,Major
CON__P02769,Gland,2.188239523004336e-4,Major
CON__P04264,Dope,0.003308457538620952,Major
CON__P04264,Gland,8.870137870138732e-4,Major
CON__P04264,Silk,0.005148845427666124,Major
CON__P13645;CON__Q7Z3Y7;CON__Q7Z3Y8;CON__Q148H6;CON__Q2M2I5;CON__P05784;CON__Q7Z3Z0;CON__O76015;CON__Q7Z3Y9;CON__Q99456,Dope,0.0026954151931135656,Major
CON__P13645;CON__Q7Z3Y7;CON__Q7Z3Y8;CON__Q148H6;CON__Q2M2I5;CON__P05784;CON__Q7Z3Z0;CON__O76015;CON__Q7Z3Y9;CON__Q99456,Gland,7.019801291942653e-4,Major
CON__P13645;CON__Q7Z3Y7;CON__Q7Z3Y8;CON__Q148H6;CON__Q2M2I5;CON__P05784;CON__Q7Z3Z0;CON__O76015;CON__Q7Z3Y9;CON__Q99456,Silk,0.008013156811965273,Major
CON__P13647,Dope,1.4706064312598966e-4,Major
CON__P13647,Silk,4.3649878767703607e-4,Major
CON__P15636,Dope,0.0034651440560376006,Major
CON__P15636,Gland,0.002371986754029514,Major
CON__P15636,Silk,0.010611608608843465,Major
CON__P35527,Dope,0.0010865135815049409,Major
CON__P35527,Gland,3.6857725619853253e-4,Major
CON__P35527,Silk,0.0027915665060751138,Major
CON__P35908v2,Dope,0.004363917909225983,Major
CON__P35908v2,Gland,9.111038071210425e-4,Major
CON__P35908v2,Silk,0.010447862900463895,Major
CON__P48668;CON__P04259,Dope,1.6965663564817945e-4,Major
CON__P48668;CON__P04259,Gland,1.4035262526845512e-4,Major
CON__P48668;CON__P04259,Silk,3.3594377858016817e-4,Major
CaAn_20,Dope,7.23766615579407e-4,Major
CaAn_20,Gland,5.243154045995006e-4,Major
LASC000038,Gland,0.005056674612860829,Major
LASC000095,Dope,0.0024609621866917312,Major
LASC000095,Gland,0.0013761036083669127,Major
LASC000208,Gland,1.5659309529739775e-4,Major
LASC000281,Dope,0.0014306244685873201,Major
LASC000281,Gland,0.005854298316814912,Major
LASC000319,Dope,0.003913916240741349,Major
LASC000319,Gland,0.003184960388739396,Major
LASC000319,Silk,0.00680952091993596,Major
LASC000485,Dope,3.896544036724862e-4,Major
LASC000747,Dope,5.695140492741409e-4,Major
LASC000747,Gland,4.035729821291333e-4,Major
LASC000874,Silk,1.0061208798592442e-4,Major
LASC001452,Dope,1.0788324173764037e-4,Major
LASC001726,Dope,1.3089331766778193e-4,Major
LASC001726,Gland,0.00321049584467175,Major
LASC001730,Gland,0.0010801119935625822,Major
LASC001932,Dope,2.8115959573399556e-4,Major
LASC001932,Gland,1.067118579417278e-4,Major
LASC001961,Dope,7.27470388619705e-4,Major
LASC002397,Gland,4.4311654973556606e-4,Major
LASC002459,Dope,0.001962728610820492,Major
LASC002459,Gland,1.743106507398169e-4,Major
LASC002536,Gland,1.212914237108765e-4,Major
LASC002879,Dope,0.0015434891241224865,Major
LASC002879,Gland,7.770327324975302e-4,Major
LASC002879,Silk,4.4329379049213853e-4,Major
LASC003279,Gland,2.711969284065494e-4,Major
LASC003517,Dope,0.008158393396005178,Major
LASC003517,Gland,0.01039949053038331,Major
LASC003806,Dope,3.563769725054717e-4,Major
LASC003928,Gland,3.154956580608622e-4,Major
LASC003944,Dope,0.002608769685952175,Major
LASC003944,Gland,0.0029035094367249998,Major
LASC004161,Dope,1.6573568678997154e-4,Major
LASC004161,Gland,3.1403652047154814e-4,Major
LASC004484,Dope,0.002248726832312584,Major
LASC004484,Gland,0.006252947629714153,Major
LASC004595,Dope,1.8919514883637754e-4,Major
LASC004595,Gland,5.730556917583368e-4,Major
LASC004595,Silk,6.18364440520688e-4,Major
LASC004993;LASC006407,Dope,1.0557798944735709e-4,Major
LASC004993;LASC006407,Gland,6.636733623591441e-4,Major
LASC004995,Gland,1.0899316788212861e-4,Major
LASC005034,Gland,1.210378778513989e-4,Major
LASC005071,Dope,3.536698833317791e-4,Major
LASC005071,Gland,3.9537145300848326e-4,Major
LASC005079,Dope,2.040971096299429e-4,Major
LASC005079,Gland,4.916190339941527e-4,Major
LASC005081,Gland,4.970689009224098e-4,Major
LASC005082,Dope,1.0647896422569361e-4,Major
LASC005082,Gland,2.1723689146487226e-4,Major
LASC005175,Dope,0.004576179415865329,Major
LASC005175,Gland,4.461492121728292e-4,Major
LASC005175,Silk,0.0031156692527375394,Major
LASC005273,Dope,4.280341325481105e-4,Major
LASC005273,Gland,5.35670861936258e-4,Major
LASC005335,Dope,2.9774223522439274e-4,Major
LASC005335,Gland,1.6747517696765024e-4,Major
LASC005487,Gland,5.139050149459626e-4,Major
LASC005600,Dope,5.54255573484799e-4,Major
LASC005920,Dope,2.1580721372764823e-4,Major
LASC006288,Gland,1.7126392841130937e-4,Major
LASC006378;hspa8_hsp70;hspa8_2,Dope,0.003148823735743469,Major
LASC006378;hspa8_hsp70;hspa8_2,Gland,0.0023039193373132196,Major
LASC006408,Gland,9.9887919142327e-4,Major
LASC006421,Gland,3.500043335649796e-4,Major
LASC006772,Dope,1.0704227271203619e-4,Major
LASC007034,Silk,7.035479207450996e-4,Major
LASC007099,Gland,1.9708847280015197e-4,Major
LASC007277,Dope,1.8316346779173498e-4,Major
LASC007277,Gland,0.0011972359390069727,Major
LASC007795,Dope,7.422846107974951e-4,Major
LASC007795,Gland,8.459029754887195e-4,Major
LASC007797,Dope,3.333541723292381e-4,Major
LASC007797,Gland,3.6895690754105905e-4,Major
LASC007825,Dope,0.0030309302398965465,Major
LASC007825,Gland,0.0030604229780582413,Major
LASC007830,Dope,0.0010670581050629953,Major
LASC007830,Gland,0.00404589245133936,Major
LASC007856,Gland,1.229501639909315e-4,Major
LASC008219,Dope,0.0010563511356094393,Major
LASC008219,Gland,1.9285556025961574e-4,Major
LASC008512,Gland,1.295521409322252e-4,Major
LASC009124,Dope,2.0304687178356804e-4,Major
LASC009143,Dope,5.289072559433506e-4,Major
LASC009204,Dope,2.6843627478391344e-4,Major
LASC009347,Dope,4.91118955485481e-4,Major
LASC009488,Dope,2.1910932522879219e-4,Major
LASC009784,Dope,1.1218645357612833e-4,Major
LASC009784,Gland,4.3832109140194675e-4,Major
LASC009784,Silk,1.0439152831963012e-4,Major
LASC009843,Gland,2.557220414927963e-4,Major
LASC009843,Silk,0.0011309264972041088,Major
LASC009844,Silk,4.1446204216740015e-4,Major
LASC010016,Dope,0.0019854665688616136,Major
LASC010016,Gland,0.0036395339886509557,Major
LASC010016,Silk,9.185562190747207e-4,Major
LASC010482,Dope,1.276027498252254e-4,Major
LASC010482,Gland,1.4004653352444533e-4,Major
LASC010684,Dope,0.0012958368122095744,Major
LASC010830,Dope,6.658193460706187e-4,Major
LASC010830,Gland,5.304115887752663e-4,Major
LASC010973,Dope,2.070582898636225e-4,Major
LASC010973,Gland,1.6043945032099752e-4,Major
LASC011026,Gland,4.007063369694464e-4,Major
LASC011232;LASC017313,Dope,1.014239541812476e-4,Major
LASC011232;LASC017313,Gland,4.1149874612677733e-4,Major
LASC011347,Gland,2.869219581788743e-4,Major
LASC011384,Dope,0.0013444027085886849,Major
LASC011384,Gland,0.0012749595199878885,Major
LASC011801,Silk,2.7277915397846356e-4,Major
LASC011933,Dope,1.686350738118512e-4,Major
LASC011933,Gland,0.0012380205475492918,Major
LASC011962;LASC011960,Gland,4.404877844205792e-4,Major
LASC011984,Dope,6.271384760878108e-4,Major
LASC011995,Gland,1.229895403974231e-4,Major
LASC011995,Silk,5.172725495754337e-4,Major
LASC012061,Gland,1.1897620058304249e-4,Major
LASC012598,Dope,3.9016898709731077e-4,Major
LASC012598,Gland,1.6335190954515352e-4,Major
LASC013229,Dope,0.00473015133625922,Major
LASC013229,Gland,0.009625280095988363,Major
LASC013229,Silk,0.01631571998393913,Major
LASC013486,Dope,2.6019747598498075e-4,Major
LASC013558,Dope,1.1628473664738557e-4,Major
LASC013558,Gland,2.719070234766548e-4,Major
LASC013619,Dope,6.892863710524593e-4,Major
LASC013620,Dope,8.40097811096585e-4,Major
LASC013621,Dope,3.722194585232861e-4,Major
LASC013968,Dope,8.305512166786721e-4,Major
LASC014184;khc,Gland,1.517695251561102e-4,Major
LASC014747,Dope,6.119334743276755e-4,Major
LASC014844,Gland,0.0021076105212201476,Major
LASC015187;LASC015499;LASC003332,Dope,4.084028299821453e-4,Major
LASC015190,Dope,4.887194833678148e-4,Major
LASC015247,Dope,3.499389799725384e-4,Major
LASC015247,Gland,2.5498896301610663e-4,Major
LASC015261,Dope,1.1710910115825992e-4,Major
LASC015292,Gland,2.323813659736251e-4,Major
LASC015348,Gland,2.8129892203267664e-4,Major
LASC015439,Dope,0.0026838085581937145,Major
LASC015439,Gland,0.001510564368952743,Major
LASC015638,Dope,1.1111928356250791e-4,Major
LASC015638,Gland,0.0017735591793545263,Major
LASC015682,Dope,0.004560392748315706,Major
LASC015682,Gland,0.0020289489507510886,Major
LASC015735,Gland,5.975484103378682e-4,Major
LASC016132,Dope,0.0010683752708713025,Major
LASC016132,Gland,0.001966617090512468,Major
LASC016339,Dope,7.36883747073605e-4,Major
LASC016339,Gland,0.00153546443621317,Major
LASC016483,Dope,0.0014004970651353642,Major
LASC016483,Gland,8.95806787599745e-4,Major
LASC016532,Gland,1.656439428528109e-4,Major
LASC016678,Dope,1.755002920241358e-4,Major
LASC016954,Dope,6.44855641125821e-4,Major
LASC016997,Dope,1.2336128149252322e-4,Major
LASC016997,Gland,1.3278461234246698e-4,Major
LASC016997,Silk,5.002093069953477e-4,Major
LASC017035,Dope,0.0017244074273684016,Major
LASC017035,Gland,5.547668781221225e-4,Major
LASC017036,Dope,0.0027178405504682613,Major
LASC017036,Gland,0.003952114600620026,Major
LASC017094;LASC011374;gna12_2;gna12,Gland,4.0114587054359906e-4,Major
LASC017315,Dope,6.566239892963354e-4,Major
LASC017315,Gland,0.0011635516787551626,Major
LASC017532,Dope,1.7462435028588362e-4,Major
LASC017532,Gland,0.0017789711004810923,Major
LASC017532,Silk,3.82224887925803e-4,Major
LASC017551,Dope,6.968513996951538e-4,Major
LASC017716;LASC017623,Dope,0.001783937016403449,Major
LASC017716;LASC017623,Gland,0.002173698631317704,Major
LASC018234,Gland,3.455153728696485e-4,Major
LASC018595,Dope,7.122181311660931e-4,Major
LASC018595,Gland,0.001835481272266897,Major
LASC018595,Silk,0.0014306207117060342,Major
LASC018776,Gland,9.550012281909436e-4,Major
LASC018834,Dope,7.995388010567773e-4,Major
LASC018834,Gland,1.3627046059314663e-4,Major
LASC019011;LASC019014;LASC019013,Dope,5.194555898030946e-4,Major
LASC019011;LASC019014;LASC019013,Gland,1.1664210230999424e-4,Major
LASC019025,Gland,1.3487268593558653e-4,Major
LASC019081,Gland,1.1013497880222054e-4,Major
LASC019282;LASC015047,Dope,0.022962926220524177,Major
LASC019282;LASC015047,Gland,0.005905753721764822,Major
LASC019470;LASC022267;LASC022858,Dope,0.0042197695312880335,Major
LASC019470;LASC022267;LASC022858,Gland,0.015390218984924679,Major
LASC019923,Gland,0.016496576524897923,Major
LASC019959,Dope,1.7550810701057792e-4,Major
LASC019959,Gland,1.3513195946222333e-4,Major
LASC019960,Dope,1.629559374457503e-4,Major
LASC019960,Gland,3.840233472541864e-4,Major
LASC019967,Dope,3.953279403692332e-4,Major
LASC019967,Gland,5.459051699207313e-4,Major
LASC019981,Gland,1.4689878467644547e-4,Major
LASC020142,Dope,1.665546462980278e-4,Major
LASC020142,Gland,5.532065102843448e-4,Major
LASC020300,Dope,1.5638702902891864e-4,Major
LASC020300,Gland,1.6973880213039561e-4,Major
LASC020361,Gland,3.387454368660428e-4,Major
LASC020665,Gland,4.2576291328971875e-4,Major
LASC020761,Dope,5.718419079724717e-4,Major
LASC020761,Gland,0.0027471600187290927,Major
LASC020960,Gland,1.0543722899591122e-4,Major
LASC021266,Dope,0.0015716111821069832,Major
LASC021266,Gland,0.00123963549415553,Major
LASC021418,Dope,3.546370981731255e-4,Major
LASC021418,Gland,0.0034629664344895984,Major
LASC021594,Dope,0.005820135882368535,Major
LASC021594,Gland,0.004865609233255783,Major
LASC022131,Dope,1.005298744162861e-4,Major
LASC022131,Gland,1.4624150584146108e-4,Major
LASC022132,Dope,5.645136181501404e-4,Major
LASC022132,Gland,3.3144333909730585e-4,Major
LASC022304,Dope,1.3759788942707205e-4,Major
LASC022304,Gland,1.0396148500090322e-4,Major
LASC022305,Dope,5.324115882946192e-4,Major
LASC022305,Gland,3.964614061829414e-4,Major
LASC022638;LASC020963;LASC022639;LASC020964,Dope,1.3805474986349644e-4,Major
LASC022854;LASC022856;LASC016310,Dope,0.004664710026014242,Major
LASC022854;LASC022856;LASC016310,Gland,0.0038804458138062287,Major
LASC022857;LASC021646;LASC018874,Dope,0.006747574139547073,Major
LASC022857;LASC021646;LASC018874,Gland,0.014079567047958565,Major
MaSp1a,Dope,0.08381073838641198,Major
MaSp1a,Gland,0.020448015062609452,Major
MaSp1a,Silk,0.1344810529864273,Major
MaSp1b,Dope,0.07260134860487971,Major
MaSp1b,Gland,0.023856347639317422,Major
MaSp1b,Silk,0.07003910777269308,Major
MaSp1c,Dope,0.033564544329618216,Major
MaSp1c,Gland,0.006608207645830205,Major
MaSp1c,Silk,0.03755545498525417,Major
MaSp2a,Dope,0.03231866186524544,Major
MaSp2a,Gland,0.008328878273489701,Major
MaSp2a,Silk,0.08669064337538615,Major
MaSp2b,Dope,0.01270077028905149,Major
MaSp2b,Gland,0.0022547493959792506,Major
MaSp2b,Silk,0.04495407435599546,Major
MaSp2c,Dope,0.04147439378785356,Major
MaSp2c,Gland,0.047592151019787574,Major
MaSp2c,Silk,0.19870388824097732,Major
MaSp2e,Dope,0.04338412983779088,Major
MaSp2e,Gland,0.026294306871079844,Major
MaSp2e,Silk,0.14465249246065182,Major
MaSp2f,Dope,0.01995822591152739,Major
MaSp2f,Gland,0.00841196695466022,Major
MaSp2f,Silk,0.07116625007868767,Major
MaSp3a,Dope,0.011167326871520332,Major
MaSp3a,Gland,0.006222769614815218,Major
MaSp3a,Silk,0.029396800300919946,Major
MaSp3b,Dope,0.03654904858230063,Major
MaSp3b,Gland,0.01754827675504124,Major
MaSp3b,Silk,0.08393708357785071,Major
MaSp4,Dope,0.03119031972509412,Major
MaSp4,Gland,0.002004844020116424,Major
MaSp4,Silk,0.03403192572517881,Major
MiSpb,Silk,4.142917422065574e-4,Major
PySpa,Silk,0.0016800087620927884,Major
PySpb,Silk,0.004622751217372537,Major
Spice_15,Silk,1.477865986210392e-4,Major
Spice_8,Dope,0.002811288454712989,Major
Spice_8,Gland,3.377715503903948e-4,Major
Spice_8,Silk,6.481338416139493e-4,Major
Spidroin1,Dope,6.375767891270547e-4,Major
Spidroin1,Gland,4.563649636131763e-4,Major
Spidroin1,Silk,7.826950925051741e-4,Major
Spidroin3,Dope,5.842744853231635e-4,Major
Spidroin3,Gland,4.1826953667663974e-4,Major
Spidroin3,Silk,8.456366554041891e-4,Major
a2m_a2ml1,Dope,1.2791708608761362e-4,Major
aad-a,Dope,1.770043157777224e-4,Major
aad-a,Gland,3.0754202893217583e-4,Major
aael006169,Dope,0.0015565660738782027,Major
aael006169,Gland,0.0016226912530907373,Major
aael011789,Dope,2.3454244907100197e-4,Major
aael011789,Gland,4.5647390908493146e-4,Major
aass,Dope,3.3473211775315154e-4,Major
aass,Gland,8.417211173003172e-4,Major
abat,Dope,2.36909220154045e-4,Major
abat,Gland,7.237238966238838e-4,Major
abce1,Dope,1.5248311503169798e-4,Major
abce1,Gland,7.018111952689146e-4,Major
abhd11_17;abhd11_10;abhd11_14;abhd11_18,Dope,6.912914818604702e-4,Major
abhd11_17;abhd11_10;abhd11_14;abhd11_18,Gland,1.857666020230059e-4,Major
acaa2,Dope,1.1321274724613953e-4,Major
acaa2,Gland,2.9380427741220957e-4,Major
acad8,Gland,1.3633478604597787e-4,Major
acadm,Dope,1.3855922175189567e-4,Major
acads,Gland,2.6988229365419605e-4,Major
acat1-b,Dope,4.441797659366886e-4,Major
acat1-b,Gland,5.61139373178066e-4,Major
acat1_2,Gland,2.767428544579784e-4,Major
acdh-6_psmf1,Gland,1.1016413066723242e-4,Major
acly,Dope,3.747869088849673e-4,Major
acly,Gland,4.599740766408459e-4,Major
aco1_2;aco1,Dope,4.363373160658381e-4,Major
aco1_2;aco1,Gland,1.654054679927612e-4,Major
aco2,Dope,5.807366213670532e-4,Major
aco2,Gland,0.0015843253106087086,Major
acp4_3;acpp_pho-5,Dope,1.5214576594513654e-4,Major
acp4_3;acpp_pho-5,Gland,1.3045946993316167e-4,Major
acp7,Dope,2.312541406548019e-4,Major
acp7,Gland,4.983380825153685e-4,Major
acsl1_5,Gland,2.5356681069957474e-4,Major
actg1,Dope,0.0040717215377513525,Major
actg1,Gland,0.004085912144442307,Major
actn,Dope,2.4624702611196405e-4,Major
actn,Gland,1.4887380085432667e-4,Major
actr1b,Gland,1.7938884924512203e-4,Major
adk2,Gland,4.4199925498169564e-4,Major
adk_adk2;zbtb48_3,Dope,2.2327341441679663e-4,Major
adk_adk2;zbtb48_3,Gland,3.179598673361272e-4,Major
afg3l2,Gland,1.1620528165352153e-4,Major
agap002499,Dope,1.6937262350681914e-4,Major
agap002499,Gland,1.9709661950470853e-4,Major
agmat,Gland,2.716297028035194e-4,Major
ahcy-a,Dope,6.259981834984839e-4,Major
ahcy-a,Gland,8.36846832770056e-4,Major
ahcyl1,Gland,1.7745058403404783e-4,Major
aifm1,Gland,2.9771676851217464e-4,Major
aimp1,Dope,3.164049568695087e-4,Major
aimp1,Gland,2.2616684164081369e-4,Major
aimp2,Dope,1.756819687443209e-4,Major
akr1b10;akr1b10_2;akr1a1a_akr1a1,Dope,6.613665934633387e-4,Major
akr1b10;akr1b10_2;akr1a1a_akr1a1,Gland,5.956483814848923e-4,Major
aldh18a1,Gland,3.880716812971852e-4,Major
aldh1a2,Dope,0.0011446331530812022,Major
aldh1a2,Gland,0.0011676898278062983,Major
aldh1a2_2,Dope,3.0102665037387794e-4,Major
aldh1a2_2,Gland,2.2594636698875957e-4,Major
aldh1l2,Dope,5.214370184034338e-4,Major
aldh1l2,Gland,0.0011935737507948305,Major
aldh2_2,Dope,1.93136583643314e-4,Major
aldh2_2,Gland,7.480131802267457e-4,Major
aldh3a2_2;aldh3a2,Dope,2.7063901141462324e-4,Major
aldh3a2_2;aldh3a2,Gland,1.6648848058762334e-4,Major
aldh4a1,Dope,7.17454883992335e-4,Major
aldh4a1,Gland,4.751443374781623e-4,Major
aldh7a1,Dope,0.0010301800304698585,Major
aldh7a1,Gland,0.0011078859402421095,Major
alpha-cat,Gland,2.2900927363551327e-4,Major
alpha-spec,Dope,3.273879557429037e-4,Major
alpha-spec,Gland,9.913136913240368e-4,Major
alphatub85e_tuba1c,Dope,4.6057453115815245e-4,Major
alphatub85e_tuba1c,Gland,1.3494027714017093e-4,Major
alpl_8,Gland,3.072112272876683e-4,Major
ank3_8;ank2_6,Gland,3.1335823686287276e-4,Major
ankk1_2,Dope,1.0517876541543993e-4,Major
ankk1_2,Gland,2.1279164571310163e-4,Major
anp32a,Dope,1.1557363363945272e-4,Major
anp32a,Gland,2.026828341023077e-4,Major
anp32a_2,Dope,1.7398338066126787e-4,Major
anp32a_2,Gland,1.808911514619548e-4,Major
anxa11,Dope,0.0022215306444336863,Major
anxa11,Gland,4.4804277977378233e-4,Major
ap2a2_2,Gland,1.3840250557869169e-4,Major
ap2b1;ap1b1,Dope,1.8539617058302936e-4,Major
ap2b1;ap1b1,Gland,4.2685698543286875e-4,Major
apip,Dope,1.6454883377373347e-4,Major
apip,Gland,1.2579405000716874e-4,Major
aprt,Dope,2.7269106282967146e-4,Major
aprt,Gland,4.936223871437706e-4,Major
arcn1,Dope,4.784738264777068e-4,Major
arcn1,Gland,2.96383058596686e-4,Major
arf1,Dope,6.753549845145277e-4,Major
arf1,Gland,6.375438577314508e-4,Major
arf1_2,Dope,0.0015443823027739036,Major
arf1_2,Gland,5.294281522405195e-4,Major
arf4,Dope,0.001027103087391189,Major
arf4,Gland,8.973145316621758e-4,Major
arfgap2,Dope,2.922982329808631e-4,Major
arfgap2,Gland,3.8864190912769273e-4,Major
arhgdib_arhgdia,Dope,7.83984602702973e-4,Major
arhgdib_arhgdia,Gland,6.135028504712914e-4,Major
arl1,Dope,1.2430455239672956e-4,Major
arl6ip5,Gland,1.236635320758398e-4,Major
arl8ba_arl8b,Gland,1.8163406990463085e-4,Major
arp3,Gland,2.1452430906508283e-4,Major
asna,Dope,8.049929684636841e-4,Major
asna,Gland,3.7192120653264807e-4,Major
aspscr1,Dope,1.4204815762110508e-4,Major
atl,Gland,1.2338605973446557e-4,Major
atox1,Dope,7.901448156159277e-4,Major
atox1,Gland,0.0019963069852762015,Major
atp5f1b,Dope,8.737716676467833e-4,Major
atp5f1b,Gland,0.005053833700514397,Major
atp5f1e,Gland,1.7733757434335623e-4,Major
atp5mg,Gland,2.4002853561464407e-4,Major
atp6ap1,Gland,5.86501416752645e-4,Major
atpalpha,Dope,1.0424410091288582e-4,Major
atpalpha,Gland,7.413967167679573e-4,Major
atpalpha_4,Dope,6.058776122897032e-4,Major
atpalpha_4,Gland,0.0019623193601081496,Major
atpsynb,Dope,1.8218299069434841e-4,Major
atpsynb,Gland,3.526228260177102e-4,Major
atpsyncf6,Dope,2.0427285861256855e-4,Major
atpsyncf6,Gland,4.181248946899055e-4,Major
atpsynd_2;atpsynd,Dope,2.1623536898924563e-4,Major
atpsynd_2;atpsynd,Gland,0.001078125310654533,Major
atpsynf,Dope,1.9357851629568188e-4,Major
atpsynf,Gland,5.103962154611689e-4,Major
atpsyngamma,Gland,1.7262610133480328e-4,Major
atpsyno,Dope,1.2667238934866364e-4,Major
atpsyno,Gland,0.0014621635120531705,Major
avr2,Dope,4.2411251530182295e-4,Major
awd,Dope,2.955221294598985e-4,Major
b3galt5,Gland,4.090868894524787e-4,Major
bai_tmed10,Dope,8.591652447322074e-4,Major
bai_tmed10,Gland,6.442981470299796e-4,Major
bcap31,Dope,1.799796129442589e-4,Major
bcap31,Gland,1.83211515817218e-4,Major
beta-spec_2,Dope,2.5723528445445063e-4,Major
beta-spec_2,Gland,7.360707392815739e-4,Major
beta_3,Dope,2.5979322215125765e-4,Major
beta_3,Gland,2.1187916484759984e-4,Major
beta_3,Silk,4.548301285481126e-4,Major
blmh,Dope,8.556682312588533e-4,Major
blmh,Gland,3.74813447068978e-4,Major
blvrb,Dope,0.001117649062258182,Major
blvrb,Gland,4.339271618225572e-4,Major
blw_atp5f1a,Dope,0.0015105570206844809,Major
blw_atp5f1a,Gland,0.0033187372281814806,Major
bola2,Dope,3.285850207278687e-4,Major
bpnt1,Dope,2.588006699775005e-4,Major
brafldraft,Dope,1.1605179672746419e-4,Major
btf3l4,Dope,1.6543773762669575e-4,Major
btf3l4,Gland,2.2940346956551398e-4,Major
bzw1;bzw1_2,Gland,2.1815496907070305e-4,Major
c05d11.1,Dope,3.5415805979778183e-4,Major
c05d11.1,Gland,1.4934765671959833e-4,Major
c1qbp,Gland,2.1543790096069642e-4,Major
cadn_2;cadn_3,Gland,1.23502824761608e-4,Major
calr_crt,Dope,0.0011745583729040588,Major
calr_crt,Gland,0.0016488344032951424,Major
camki,Dope,3.477825500294967e-4,Major
camki,Gland,3.944109458056718e-4,Major
cana-14f,Dope,2.449534293358628e-4,Major
cana-14f,Gland,1.0127027224548504e-4,Major
canb2,Dope,1.6476704221077726e-4,Major
canb2,Gland,1.2612529682945104e-4,Major
cand1,Dope,1.7569259241088968e-4,Major
cand1,Gland,4.272516604599411e-4,Major
cap2,Dope,3.8465694736042707e-4,Major
cap2,Gland,1.1315608817267233e-4,Major
capsl_2,Dope,0.0019681714160267845,Major
capsl_2,Gland,8.994361534752906e-4,Major
cars,Dope,1.0880626067217718e-4,Major
cat2_2,Dope,1.7353698264783781e-4,Major
cat2_2,Gland,6.491455623036037e-4,Major
cbp53e,Gland,1.0647376070160259e-4,Major
cbr1,Dope,3.1441442747860357e-4,Major
cbr1,Gland,2.913893146428689e-4,Major
cbs,Dope,1.11301834685053e-4,Major
cbs,Gland,2.4921902510128467e-4,Major
cbx3,Gland,1.0604308580142783e-4,Major
cct1,Dope,2.6553177506131103e-4,Major
cct1,Gland,1.6043413429142676e-4,Major
cct2,Dope,3.0630000490278913e-4,Major
cct2,Gland,9.782275479881205e-4,Major
cct3,Dope,1.5209843737497148e-4,Major
cct3,Gland,3.246096282279366e-4,Major
cct4,Dope,2.8659314791338393e-4,Major
cct4,Gland,6.224076928078509e-4,Major
cct5,Dope,3.51130228779718e-4,Major
cct5,Gland,4.1710605313193417e-4,Major
cct6,Dope,3.324303697148034e-4,Major
cct6,Gland,2.7865972214376395e-4,Major
